77-4143,4025360.031,1498643.118,4699398.042,752911.730,269823.150,114.860
53-3201,4140351.295,1323710.222,4652455.480,550035.990,200069.970,369.920
43-2304,4151155.802,1338129.595,4638462.337,560135.660,179617.830,141.830
34-1417,4163133.264,1375583.620,4616873.004,591627.400,147675.380,147.390
35-4002,4156616.718,1435190.202,4604606.638,650094.030,129586.600,104.500
35-3455,4158704.131,1428532.656,4604772.702,643119.880,129845.940,91.280
36-3318,4145201.219,1461420.136,4606664.219,678612.400,132621.020,127.560
67-2432,4042482.513,1511622.052,4680596.210,759588.820,242065.660,88.450
77-2300,4021309.747,1497281.101,4703291.938,752947.070,275604.080,129.490
Gyor,4100117.257,1303340.846,4693040.835,543903.953,260423.151,119.934
36-2449,4126981.334,1487506.417,4614572.269,709215.510,144383.400,98.620
47-2320,4089620.930,1512807.368,4639355.375,745322.160,181072.760,85.380
36-3412,4141223.872,1470353.283,4607388.172,688354.160,133732.160,123.600
77-2309,4019696.511,1497238.900,4704777.585,753432.940,277741.660,205.570
87-3219,4007524.419,1480184.516,4720597.341,741286.760,301016.440,332.150
37-1001,4110742.574,1502569.206,4624105.593,728752.220,158515.680,94.120
25-1203,4162311.085,1424158.843,4602884.887,637808.540,127108.810,94.070
34-4435,4165583.434,1407013.963,4605213.442,620535.050,130527.390,117.300
67-2002,4037265.227,1511516.120,4685103.122,761192.330,248771.390,90.090
53-1422,4135809.457,1314464.630,4658998.094,542777.930,209877.890,319.300
34-3053,4166755.177,1379515.630,4612588.126,594162.310,141311.560,240.420
57-2067,4066291.088,1518692.288,4657793.741,758498.980,208369.480,96.810
57-2014,4058562.149,1518394.281,4664574.825,760740.320,218407.740,92.220
47-3231,4095152.366,1512359.574,4634651.718,743093.910,174148.280,85.570
43-4102,4158230.141,1342956.476,4630734.958,562388.360,168305.930,111.920
87-1408,4003436.352,1474573.084,4725776.393,737318.210,308715.570,326.140
63-1319,4113954.811,1302504.884,4681231.687,538599.620,243003.090,122.490
47-3423,4106018.792,1506870.317,4626867.378,734359.400,162638.110,82.550
87-1104,4000072.768,1465552.942,4731368.233,729890.970,317009.600,310.260
25-2113,4158124.392,1440593.665,4601559.340,654709.530,125176.190,91.350
67-4016,4052514.515,1518151.777,4669875.501,762485.460,226261.010,94.120
53-1170,4127705.630,1307878.202,4667765.316,539193.700,223031.110,169.690
37-1311,4119772.587,1497015.100,4617900.787,720555.920,149367.400,88.480
47-3060,4101173.899,1510153.116,4630086.006,739043.260,167398.730,93.330
34-1335,4166764.753,1368333.335,4615799.870,583589.180,146164.020,177.130
43-4016,4160975.843,1346332.483,4627582.893,564685.730,163453.200,310.890
73-3013,4096537.046,1299083.816,4697307.572,541046.960,266824.620,113.170
47-2130,4082375.819,1518232.993,4643929.327,752815.290,187905.460,84.360
57-4055,4070881.653,1520332.641,4653266.103,758551.350,201717.080,88.830
43-1237,4150880.162,1327119.114,4642001.131,549819.830,184849.820,253.420
25-1115,4165954.878,1416879.478,4601848.811,629738.500,125620.700,99.020
67-4055,4045118.456,1517819.386,4676345.074,764586.160,235865.210,92.170
73-3316,4101238.124,1298740.595,4693325.142,539189.060,260940.450,112.860
63-1013B,4107847.002,1299362.549,4687417.032,537621.380,252193.830,118.410
77-4227,4024648.708,1506757.354,4697409.092,760814.400,267022.000,102.840
53-3426,4145559.257,1319920.804,4649009.526,544755.460,195024.890,437.630
25-2220,4153041.902,1455858.872,4601389.162,670797.250,124930.380,122.590
67-2216,4032911.135,1513150.031,4688302.229,764158.840,253573.310,89.560
34-4306,4169233.489,1399152.061,4604367.368,611912.720,129304.120,157.630
63-3132,4121705.204,1302058.926,4674607.012,535649.850,233233.990,143.450
34-3015,4169895.957,1382838.709,4608675.267,596277.190,135678.230,165.160
33-2067,4165251.447,1353569.179,4621516.401,570128.570,154632.980,205.510
25-1243,4163899.886,1431385.882,4599224.036,644121.110,121788.580,90.260
34-4001,4170422.937,1388468.598,4606636.736,601427.160,132580.480,250.080
34-3114,4169514.427,1371344.670,4612432.972,585537.690,141248.290,168.700
25-1233,4165991.844,1426339.921,4598906.554,638668.840,121330.330,95.360
77-4446,4029218.899,1513511.460,4691342.502,765706.250,258113.020,92.370
36-4329,4138661.457,1482365.480,4605831.911,700545.090,131575.130,109.420
26-1131,4148701.334,1467926.086,4601474.396,683620.080,125108.990,125.690
53-3102,4143286.157,1313631.945,4652628.124,539550.750,200564.820,319.000
36-4011,4125110.267,1497511.112,4613008.065,719283.360,142222.370,90.320
87-4337,4007788.338,1492702.768,4716406.466,753033.930,294988.030,294.300
47-2016,4087279.393,1520582.052,4638887.781,753435.630,180517.230,90.890
34-4320,4171657.240,1388468.120,4605499.913,601023.620,130951.880,230.660
37-1339,4116204.371,1505236.582,4618398.231,729491.900,150211.160,82.400
73-1013,4093607.845,1295225.057,4700901.180,538354.170,272221.900,113.190
77-2002,4016421.303,1504059.419,4705346.953,760950.620,278767.100,170.100
26-1001,4153439.128,1461062.019,4599422.383,675585.810,122072.630,142.850
33-2448,4168986.508,1359721.777,4616356.704,574724.400,147063.700,192.870
43-4114,4158893.361,1332466.187,4633175.948,552256.310,172016.240,128.580
57-4426,4074063.918,1524796.846,4649041.432,761732.840,195571.030,84.890
63-3341,4127134.279,1300354.847,4670318.604,532267.510,226963.400,143.600
53-1330,4134683.954,1304534.503,4662563.190,533755.700,215458.050,174.070
57-2404,4061495.338,1525964.695,4659573.544,766939.180,211162.950,85.800
24-2209,4171265.335,1411461.534,4598725.941,622884.020,121112.990,100.890
77-4203,4020303.830,1510236.777,4700000.220,765522.640,270962.640,107.370
73-3132,4099828.305,1293059.212,4696106.612,534277.620,265168.480,113.280
33-2001,4165847.999,1343592.384,4624020.939,560505.140,158310.510,312.730
36-4419,4134381.434,1491312.511,4606765.748,710399.070,133035.360,98.460
73-3328,4105046.526,1292597.586,4691705.024,532139.140,258669.300,114.860
Papa,4130906.369,1300534.803,4666966.526,531206.941,222026.967,151.918
87-1014B,3996212.691,1476435.328,4731191.845,741439.470,316961.470,268.990
Kiskunhalas,4151633.613,1469027.334,4598530.008,683704.201,120811.098,149.244
37-3114,4123181.885,1503461.451,4612791.426,725537.420,141987.650,85.620
63-1144,4112760.159,1292868.653,4684914.954,529879.220,248641.340,114.150
47-4054,4093591.306,1522195.537,4632830.961,752901.200,171638.530,91.700
25-2327,4163113.033,1446511.790,4595264.514,658675.500,116021.770,115.940
68-3052,4039662.457,1524611.149,4678839.129,772787.930,239717.070,95.640
78-3305,4025277.452,1517170.267,4693529.125,770452.390,261456.050,92.600
34-3103,4173164.150,1363992.005,4611266.356,577395.860,139684.610,129.720
25-1316,4172156.661,1417363.960,4596107.451,628172.110,117301.920,92.620
47-4001,4102435.377,1518762.429,4626184.241,746770.160,161811.390,98.580
63-3125,4121464.121,1294305.640,4676926.984,528398.330,236833.740,121.910
37-1209,4107810.508,1515726.641,4622415.323,742146.830,156249.890,84.960
26-2013,4145206.465,1480996.685,4600431.842,697115.770,123694.300,118.010
25-1425,4168941.279,1432386.075,4594376.444,643421.140,114758.330,90.670
43-11321,4151096.227,1313603.866,4645664.811,536974.340,190424.850,281.540
24-2013B,4175281.855,1400697.465,4598486.754,611398.960,120743.480,182.140
68-3014,4045299.092,1527544.991,4673039.956,773720.800,231165.470,89.970
47-2059,4082198.515,1527563.783,4641045.639,761693.680,183834.950,85.740
43-4323,4165588.205,1335153.372,4626431.332,552610.630,162147.560,130.780
87-4416,4007560.744,1502589.093,4713479.163,762453.420,290788.980,294.520
36-4017B,4130772.938,1499458.368,4607344.449,719276.700,133980.480,91.230
43-3209,4160949.081,1325419.029,4633407.774,544924.570,172435.650,170.350
73-1307,4091293.498,1288988.347,4704606.911,533212.450,277838.460,115.500
97-3408,3991792.911,1473371.988,4735805.961,739988.440,323897.530,240.420
47-4063,4099946.175,1522361.130,4627184.493,750984.430,163355.400,86.490
43-1321,4156724.242,1318083.462,4639287.268,539370.260,181116.460,197.910
26-2114,4141406.276,1488349.962,4601456.613,705306.700,125265.200,105.410
53-3012,4143086.442,1303183.742,4655559.826,529737.130,205196.510,200.030
58-3053,4062330.471,1532091.651,4656853.093,772458.520,207268.350,86.260
68-1305,4034033.602,1526073.553,4683179.848,776008.740,246219.720,90.030
26-1425,4151907.700,1474831.445,4596414.237,689101.330,117793.080,131.850
26-1062A,4156207.193,1467647.287,4594842.320,680907.490,115463.360,134.510
25-1435,4172469.594,1427548.357,4592695.424,637696.660,112327.360,94.320
78-1304,4013071.980,1512049.342,4705576.697,769598.480,279333.280,121.950
33-2121,4169415.681,1338154.303,4622346.637,554199.760,156000.580,278.910
24-2118,4178349.159,1390360.816,4598908.696,600627.790,121378.780,235.260
73-3011B,4097638.819,1286199.984,4699878.433,528506.590,270892.230,116.330
87-2050,3999572.257,1495191.621,4723205.834,758062.900,304703.560,784.240
37-1436,4116689.281,1514268.040,4615032.340,737871.410,145425.120,80.440
25-4107,4169046.919,1441291.461,4591555.689,651804.430,110635.920,120.870
37-2012,4105328.227,1521628.473,4622690.344,748535.790,156744.970,92.720
78-3323,4026663.978,1523593.967,4690283.553,776071.750,256750.890,95.480
33-2073,4172244.954,1344439.206,4617863.901,559215.090,149487.100,182.080
53-3354,4149278.481,1306473.274,4649158.114,530825.770,195765.710,197.020
33-4214,4174469.099,1351755.658,4613782.210,565404.890,143419.790,210.050
34-3312,4178217.424,1371028.546,4604694.797,582397.280,130030.210,166.940
47-2414,4086458.559,1530184.441,4636458.966,762780.990,177136.890,83.570
25-4204,4163655.281,1455763.641,4591906.313,667243.840,111148.280,139.860
78-3107,4018854.383,1518877.546,4698446.957,774164.450,268843.310,93.860
24-2001B,4177483.879,1411949.149,4593200.935,621315.710,112931.180,270.250
62-2014,4114324.838,1286302.128,4685350.250,523160.700,249424.170,117.450
58-1301,4054883.703,1534262.415,4662585.295,776941.540,215807.200,85.640
62-4421,4129627.538,1291372.312,4670577.784,522961.770,227561.110,123.550
24-2452,4188405.177,1443400.734,4573338.398,612665.080,115033.840,133.460
78-1317,4014844.911,1516621.013,4702586.795,773341.070,274977.360,103.280
62-2417,4120038.993,1287050.400,4680156.441,522004.090,241753.350,117.910
72-4057A,4104172.650,1284090.118,4694783.108,524380.800,263403.770,114.220
48-1137,4076958.889,1534316.538,4643403.745,769787.290,187453.650,83.180
33-4001,4177741.758,1357264.040,4609350.627,569543.940,136821.000,296.700
88-3085,4006410.585,1509467.269,4712186.220,769332.000,289061.590,234.720
58-1054,4050704.480,1535406.120,4665824.755,779387.150,220632.360,90.300
58-3065,4070897.422,1536197.915,4648076.285,773543.920,194381.170,90.750
37-2103,4103606.070,1526223.759,4622689.496,753441.980,156838.240,81.860
73-1011,4089269.272,1283015.265,4707978.970,528225.070,282963.980,117.980
24-1217,4181378.490,1378586.287,4599551.736,588508.410,122532.910,131.600
25-4226,4168718.005,1450303.994,4589071.805,660430.910,107018.180,149.110
26-2247,4143164.139,1493649.530,4598171.552,709743.050,120544.500,100.800
25-3238,4174333.308,1434768.062,4588772.806,643912.770,106639.910,91.410
43-3134,4165119.200,1320025.357,4631173.654,538464.120,169317.030,140.140
33-4413,4179665.512,1358791.569,4607052.419,570358.500,133558.640,210.820
87-2228,3991920.637,1490544.012,4730426.130,756178.280,316038.570,291.120
52-2234,4135599.306,1290503.565,4665570.849,520191.870,220225.980,127.710
58-10011,4058305.684,1538188.328,4658344.166,779535.680,209612.580,87.760
26-2222,4138500.395,1500061.950,4600254.971,717326.410,123659.140,90.520
25-3100,4178864.527,1419611.662,4589354.873,628107.090,107522.240,88.640
26-3208,4157878.441,1473993.872,4591314.230,686361.570,110386.710,129.520
68-1421,4032787.813,1532517.793,4682169.417,782507.190,244853.890,100.600
26-3119,4163067.299,1465142.002,4589474.371,676300.860,107657.460,141.400
68-3240,4039158.333,1535287.657,4675797.056,783045.250,235443.140,91.620
37-3438,4126706.895,1512165.454,4606822.940,732615.770,133402.910,80.140
78-3422,4021155.434,1526872.118,4693909.733,780970.100,262250.020,89.830
37-2066,4112523.314,1523084.561,4615857.554,747565.030,146763.860,93.460
26-2332,4149041.653,1488368.670,4594624.112,702833.400,115322.210,113.090
47-4448,4094963.733,1532436.389,4628260.196,762134.650,165128.960,84.290
27-1101,4132819.081,1507042.688,4603054.190,725779.000,127829.770,85.680
33-1221,4171402.992,1328610.853,4623083.422,544527.490,157406.770,120.950
68-3064,4043835.161,1537320.861,4671113.152,783440.150,228530.600,89.630
25-3129,4179983.615,1419211.089,4588468.732,627363.110,106239.780,90.930
58-3058,4064248.642,1539663.649,4652707.729,778990.460,201308.610,85.960
24-1428,4183710.269,1389981.754,4594190.152,598519.140,114544.980,243.410
43-1057,4159302.764,1308131.749,4639961.502,529123.670,182169.480,323.580
68-1239,4027573.767,1532136.216,4686738.762,783849.680,251665.850,92.960
97-4015,3984809.007,1478964.520,4739833.794,747558.140,330141.300,180.130
52-2438,4141893.323,1291028.565,4659903.401,518634.650,211885.110,146.860
87-2419,3996464.937,1504221.376,4722810.489,767615.380,304429.330,665.550
52-4232,4149064.766,1295870.321,4652245.277,520871.580,200549.820,161.400
23-2244,4183523.607,1363962.881,4601978.796,573985.930,126196.370,156.750
62-4054,4125921.299,1282221.724,4676331.554,515519.900,236231.320,123.270
72-2414,4094985.010,1277994.993,4704398.369,521614.330,277768.730,117.280
37-30011,4120181.689,1520413.959,4609943.457,742541.970,138073.620,92.600
25-4001,4174562.332,1444672.177,4585589.278,653200.050,101946.920,171.730
78-1140,4007395.124,1519416.483,4708003.515,778417.700,283155.360,106.580
25-3307,4180122.001,1426529.976,4586084.891,634236.190,102770.950,88.330
48-1304,4081523.920,1539607.827,4637676.842,773299.730,179129.880,83.080
72-4403,4109799.993,1277735.471,4691616.845,516537.210,258871.210,115.870
43-3050,4165317.548,1312628.711,4633093.013,531407.600,172254.500,146.430
58-3347,4068033.223,1542018.246,4648645.059,779981.160,195360.100,85.170
24-1306,4185466.003,1372434.077,4597700.952,581358.570,119913.630,142.370
62-2349,4119014.898,1278702.232,4683326.619,514445.490,246616.210,119.990
33-4120,4179760.050,1341583.194,4611960.382,554061.790,140948.150,200.820
58-1060,4054423.091,1542587.081,4660252.847,784961.660,212548.470,84.670
Csorna,4114028.314,1277548.613,4688009.953,514981.723,253532.652,134.251
88-3114,3998843.733,1511384.297,4717893.189,773617.770,297729.550,187.470
24-4247,4184439.713,1410536.690,4587280.021,617709.660,104420.690,227.400
25-3400,4179595.256,1432578.878,4584690.500,640125.910,100740.030,89.720
26-4013,4156384.475,1483807.690,4589514.229,696126.170,107849.360,127.190
48-1015,4076021.479,1542535.980,4641524.865,777863.420,184858.970,89.840
25-4417,4172372.516,1454533.513,4584420.267,663236.410,100309.070,134.270
43-3317,4169687.670,1315935.005,4628230.469,533105.720,165128.490,129.160
43-3109,4166571.946,1310895.403,4632423.626,529359.070,171344.670,119.840
37-2413,4108279.975,1531065.185,4616975.348,756494.100,148555.010,84.190
88-3015,4001367.129,1516470.622,4714178.151,777600.730,292236.240,212.160
68-1001,4033933.291,1539698.607,4678852.086,788921.230,240086.050,103.680
37-3415,4126960.393,1518125.744,4604653.290,738167.710,130325.560,82.770
42-2227,4155443.955,1297259.294,4646199.120,520102.330,191685.750,159.580
24-4146,4186886.431,1398925.898,4588505.561,605935.610,106335.960,163.470
58-1264,4050569.178,1544428.741,4662980.994,787960.790,216633.570,89.140
26-2425,4144061.107,1502155.789,4594603.940,717491.860,115460.900,92.940
24-1437,4187966.399,1381231.836,4592915.153,588858.600,112821.440,211.290
26-3403,4162578.373,1476374.362,4586323.116,687078.460,103164.870,130.460
27-1054,4135597.302,1511274.337,4599196.976,728873.140,122268.470,86.390
42-2406,4162979.882,1304209.264,4637633.315,524213.250,178976.440,214.810
33-4069,4184756.599,1351634.660,4604520.354,561930.730,130020.590,187.680
72-4001,4105208.144,1273869.458,4696656.887,514379.610,266405.980,119.790
26-3323,4168853.023,1465220.986,4584216.148,674487.710,100051.950,131.570
33-4334,4183169.914,1344812.747,4607896.896,556000.280,135048.500,159.760
33-1450,4205955.039,1394468.410,4572576.840,544907.680,146515.230,169.020
37-4127,4113266.976,1529572.147,4613052.919,753455.820,142788.790,82.770
48-3016,4093271.831,1539952.016,4627267.860,769791.860,163828.340,83.610
33-1163,4176409.249,1324829.463,4619665.318,539318.240,152517.860,117.230
87-2241,3988655.867,1501220.397,4729724.203,767338.750,315270.040,228.940
52-2013,4142417.226,1284640.354,4661192.037,512424.360,213926.690,145.190
78-1438,4009473.045,1527523.082,4703621.708,785402.270,276795.450,94.310
82-4417,4084509.832,1274396.407,4714412.681,521627.630,292700.850,124.660
48-3119,4084849.356,1543158.271,4633596.401,775571.160,173201.270,84.330
68-1016,4029335.954,1540185.012,4682618.313,790882.740,245716.680,97.770
26-4203,4150808.723,1495647.647,4590683.200,709138.070,109675.250,108.780
37-4142,4119165.842,1526930.546,4608689.724,749034.060,136365.630,81.130
97-4070,3982791.509,1491241.589,4737642.473,759824.070,327111.450,139.860
25-3434,4181583.915,1436585.449,4581658.899,643264.120,96340.880,101.240
24-4433,4186429.575,1417172.142,4583253.771,623331.480,98712.880,90.320
24-4447,4188328.023,1406719.786,4584890.753,612832.230,101013.730,207.010
52-2011,4136545.576,1279659.485,4667749.951,509631.830,223646.440,161.460
97-4103,3978923.236,1482759.870,4743670.897,753068.530,335921.740,258.660
37-2229,4102427.162,1538045.314,4619837.173,765002.440,152886.970,82.690
58-3239,4058667.174,1548497.118,4654631.678,789163.310,204371.190,83.650
72-4313,4109918.505,1271139.443,4693294.537,510261.980,261508.240,116.800
78-3219,4015819.557,1535181.493,4695756.981,790568.350,265215.820,91.710
23-2412,4189765.534,1366335.565,4595608.258,574189.930,116969.660,137.580
68-4323,4038907.238,1546260.942,4672412.547,793500.920,230690.130,86.590
15-2104,4180037.786,1445405.778,4580382.646,652106.430,94434.530,157.630
27-1340,4140775.299,1510352.849,4594867.488,726312.990,115955.780,86.000
62-2013,4116185.880,1271378.953,4687771.212,508444.270,253351.460,116.750
52-4124,4148096.316,1284886.843,4656079.290,510803.580,206455.800,126.110
15-1102,4186048.540,1425904.190,4580905.783,631710.010,95290.160,88.310
62-2065,4123414.558,1272753.002,4681097.721,507385.570,243475.020,125.420
68-2122,4022462.547,1540262.553,4688448.632,793201.450,254426.250,90.050
72-2012,4092487.619,1270139.767,4708681.341,515001.380,284292.040,126.980
48-10181,4079540.572,1547540.356,4636789.730,781446.220,178003.050,84.670
68-2321,4031820.838,1544854.342,4678949.779,794485.500,240382.770,86.950
24-3465,4191513.066,1390856.414,4586825.502,596797.850,103918.510,220.650
26-4001,4158534.860,1489855.542,4585635.111,701141.890,102273.240,129.820
72-4125,4103612.474,1268668.497,4699436.285,509982.250,270646.520,117.380
33-3075,4184163.562,1333641.639,4610261.117,545116.820,138640.980,185.800
42-2419,4162983.124,1296509.369,4639783.183,516933.480,182278.320,221.240
Baja,4184409.842,1435900.984,4579323.590,641694.705,92957.702,112.011
52-4305,4153214.367,1286710.134,4651054.817,510856.860,199056.440,133.510
23-2117,4189125.115,1349548.201,4601150.304,558531.630,125200.240,165.260
78-1011,4001832.248,1527026.847,4710248.599,787429.940,286716.680,100.320
Sumeg,4163665.605,1296184.274,4639231.887,516402.843,181508.225,196.992
88-1015,3990430.253,1513688.869,4724291.559,778545.160,307360.660,232.720
62-4305,4133419.768,1273744.532,4672075.588,505059.110,230169.260,139.490
16-1001,4171409.623,1470823.782,4580140.884,678949.860,94167.410,145.150
37-4222,4110002.531,1538014.250,4613157.645,762501.820,143102.310,84.840
27-1053,4129370.269,1524490.586,4600414.911,743398.960,124249.900,81.580
42-4072,4171569.065,1305093.561,4629600.909,522243.140,167350.540,133.020
72-2324,4099473.798,1266954.904,4703484.202,509711.610,276677.780,119.310
Miskolc,3989504.003,1513538.678,4725020.625,778707.473,308535.832,161.428
78-4018,4018774.951,1541588.885,4691159.341,795659.950,258507.830,92.590
88-3408,3996611.844,1523633.052,4715749.156,785927.710,294888.100,107.260
58-4016,4062711.664,1553018.391,4649632.424,792117.410,197087.220,86.890
58-2065,4052069.925,1552898.480,4658887.485,795478.020,210783.470,87.360
Gyomaendred,4078194.267,1551276.058,4636745.087,785417.033,178011.902,98.517
14-2221,4190467.982,1419136.815,4578982.761,623870.220,92538.440,90.770
24-4361,4194120.333,1396387.711,4583003.760,601176.000,98190.900,377.040
15-1214,4187223.636,1434357.837,4577220.832,639317.460,89945.970,91.910
33-1165,4179539.822,1315547.808,4619475.092,529521.950,152439.790,107.920
24-3143,4194717.477,1378896.166,4587397.535,584445.440,104947.670,144.750
16-1202,4165162.742,1485154.042,4581164.020,694535.120,95763.320,123.330
48-3446,4087343.474,1550017.429,4629138.147,781242.080,166800.120,86.290
15-2237,4178974.042,1458969.023,4577029.060,665275.000,89644.220,125.230
58-2145,4043910.702,1553317.932,4665782.335,798538.490,221025.750,85.310
15-2234,4176958.366,1463981.569,4577270.277,670671.230,90005.880,127.730
88-3073,3992308.952,1521493.231,4720056.854,785311.240,301312.420,109.480
48-1056,4072778.893,1553962.056,4640559.972,789723.940,183715.970,85.320
27-3136,4147485.620,1509976.279,4588977.253,723768.200,107388.930,87.470
27-1405,4134366.513,1523194.459,4596387.691,740544.010,118358.470,85.380
52-1001,4146957.828,1277033.856,4659439.232,503754.410,211408.020,278.500
33-1071,4183189.024,1320587.286,4614765.180,533093.900,145502.110,109.390
33-3442,4190044.783,1339334.937,4603286.140,548577.210,128459.280,168.010
38-1118,4098569.438,1546715.598,4620364.980,774457.980,153844.760,84.220
78-2014,4004818.855,1535162.977,4705089.623,794145.400,279191.140,94.680
88-1149,3983341.404,1508793.707,4731646.998,776237.060,318451.000,131.000
62-3209,4129531.638,1268368.754,4676934.712,501244.930,237454.050,134.840
27-2103,4124614.160,1531520.915,4602332.702,751596.890,127167.990,81.410
33-3001,4189704.381,1337466.589,4604159.322,546922.630,129736.310,186.800
15-2320,4183530.614,1450014.680,4575724.716,655323.250,87741.640,128.050
24-3075,4195871.609,1371392.447,4588630.238,576976.160,106782.320,178.780
27-1441,4141221.971,1517601.723,4592087.631,733020.490,112020.790,81.230
78-40011,4013915.927,1542724.677,4694919.154,798321.210,264160.330,92.680
16-1224,4171696.366,1477017.700,4577883.493,684711.720,90950.610,132.510
68-2108,4021959.466,1547967.360,4686354.037,800649.610,251506.840,88.490
14-2118,4195414.517,1405060.430,4579020.181,608950.200,92506.820,252.700
23-2310,4193913.490,1350593.455,4596486.296,557955.340,118459.300,147.760
82-40111,4084959.148,1264161.023,4716768.905,511802.660,296441.310,129.160
98-3020,3979275.150,1504261.776,4736515.859,773281.550,325665.740,160.390
62-1232,4121051.556,1264169.238,4685466.061,500040.310,250137.000,120.240
72-1401,4104456.563,1261668.831,4700575.112,503088.320,272510.930,116.820
97-2428,3973884.421,1493718.902,4744336.421,765077.180,337246.240,173.140
42-2112,4162211.560,1286003.289,4643260.783,507251.690,187691.110,138.750
15-1002,4192498.843,1425966.126,4575143.368,629663.090,86886.170,174.680
37-4432,4116134.374,1540023.301,4607054.043,762401.150,134221.230,82.360
52-3235,4154388.825,1278594.242,4652250.009,502801.040,200997.020,143.740
68-4016,4034164.141,1554612.623,4673738.862,802945.220,232880.470,93.430
26-4436,4156534.419,1503001.691,4583129.341,714222.750,98808.890,97.260
24-3462,4198303.536,1385632.369,4582304.714,589642.890,97388.360,278.100
15-1409,4190643.676,1435135.720,4573861.107,638936.420,85103.700,86.610
42-4101,4170376.470,1293457.181,4634018.377,511634.010,173965.290,212.170
38-3001,4106520.858,1546325.511,4613484.611,771495.170,143748.880,89.980
32-2234,4178338.323,1304612.249,4623641.625,519577.130,158722.290,113.700
15-1429,4178750.336,1403235.247,4594519.901,647480.050,84321.980,104.000
88-4001,3996244.558,1532217.015,4713286.329,794162.670,291413.430,100.950
72-2013,4095933.903,1260317.188,4708324.102,504589.490,284011.030,124.990
72-3425,4116100.916,1260805.050,4690679.778,498473.970,257918.330,115.670
14-1001,4198766.887,1394900.305,4579647.783,598255.280,93048.890,681.330
48-3416,4090722.551,1553873.666,4624889.124,783785.340,160646.390,87.660
88-1065,3985930.102,1520546.650,4725741.915,786501.140,309826.770,132.200
33-3141,4188288.906,1322253.419,4609717.116,533003.540,138136.470,126.530
52-1243,4140233.501,1267826.946,4667686.604,497241.080,223878.800,144.440
23-4001,4198481.992,1363550.114,4588712.972,568711.860,106907.480,274.900
38-3112,4112285.889,1544662.441,4608928.243,768042.410,137052.900,84.980
16-2114,4164371.601,1494968.662,4578692.779,704071.770,92281.740,113.340
48-2121,4065557.654,1560199.290,4644769.597,797977.470,190090.210,85.880
33-3337,4191828.686,1329897.616,4604376.645,539073.680,130222.460,157.840
97-2050,3968358.352,1485300.308,4751873.112,758921.380,348214.470,414.290
68-4405,4037925.899,1558725.334,4669141.160,805604.890,226163.180,87.440
23-4223,4199412.785,1362982.083,4588011.614,567870.720,105921.060,258.330
48-3055,4080077.943,1558691.787,4632614.436,791813.630,172123.350,89.420
88-4338,3995502.443,1534552.202,4713152.633,796612.770,291277.930,98.020
14-2409,4198120.380,1411059.544,4574631.874,613736.920,86209.500,187.570
27-3229,4145094.137,1519934.202,4587845.974,733962.780,105893.750,78.870
27-2011,4120982.954,1540482.023,4602605.044,761253.280,127725.630,90.230
58-2015,4046161.420,1560738.887,4661382.703,804819.390,214698.770,85.680
62-1016,4128090.511,1260900.667,4680204.842,494653.960,242463.320,136.090
32-2421,4184896.737,1310029.913,4616241.949,522556.790,147849.210,128.160
78-4429,4012922.241,1549771.307,4693453.793,805307.620,262166.330,90.090
Puspokladany,4040994.394,1560859.914,4665814.346,806620.607,221263.832,101.778
23-1401,4196532.155,1340187.508,4597148.409,547263.750,119584.950,155.570
88-4118,3989307.627,1529510.290,4720009.025,793871.100,301441.450,113.630
24-3339,4201431.534,1377090.920,4581922.378,580546.880,97003.210,211.600
Kaposvar,4198371.629,1347805.324,4593271.059,553863.745,113850.131,158.986
14-2424,4198048.426,1417658.267,4572620.861,619997.860,83311.500,151.840
16-1332,4179711.931,1472323.471,4572119.249,677658.720,82596.990,132.290
27-3373,4156040.857,1509333.751,4581495.197,720370.270,96523.870,89.080
15-2436,4184269.754,1462564.326,4571078.415,666945.640,81065.120,124.330
16-2228,4162150.843,1502151.184,4578352.559,711586.620,91870.510,105.570
27-3300,4149176.726,1518212.627,4584747.884,731003.560,101368.930,80.580
48-3434,4084476.436,1559998.543,4628323.873,791613.980,165845.020,88.180
27-2346,4133387.750,1533487.104,4593853.757,750594.350,114850.250,79.600
62-3015,4134896.224,1260933.160,4674245.526,492464.720,233686.840,151.210
52-1431,4150838.652,1268699.680,4658138.275,494606.200,209828.300,183.050
88-1001,3978975.229,1517881.618,4732600.120,786252.720,319947.940,273.910
27-2057,4127942.172,1538495.329,4597056.647,757105.410,119604.350,82.370
27-4116,4139731.321,1528738.533,4589750.721,744035.880,108799.270,79.830
14-1115,4203097.633,1384596.666,4578278.778,587098.330,91575.390,299.920
23-4430,4202807.367,1368926.140,4583079.450,572379.670,98790.340,197.420
38-1209,4095119.279,1557577.367,4619783.387,785852.700,153241.270,87.290
78-4053,4007545.933,1549559.266,4698085.154,806863.940,269092.590,91.040
15-4012,4190793.091,1450517.237,4568931.433,653427.990,77965.690,107.360
23-4108,4200563.436,1348182.727,4591217.907,553505.030,110844.820,193.540
98-3229,3973412.091,1509646.109,4739702.539,780288.460,330609.350,160.710
32-2123,4183913.545,1302001.965,4619352.097,515288.540,152566.310,106.140
Szeged,4147508.750,1522034.254,4585018.530,735160.431,101794.887,102.434
68-2063,4024154.942,1559263.842,4680764.393,810611.800,243481.270,92.810
42-4325,4176947.821,1290943.431,4628761.388,507110.650,166438.000,160.040
